id,block,trial,rt,n_incorrect,mu_c,mu_a,sd_c,sd_a,threshold,c,a,n_learning,vignette,units,interval,valence,manipulation_check_c,manipulation_check_a
qw7434qo3cpdu20mgguwlo8j6wlp93s7,1,10,1184,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.646040452519712,0.763284196091875
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,11,2654,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,12,3568,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,13,1220,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,14,1494,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,15,2115,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,16,3929,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,17,1855,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,18,1867,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,19,1464,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,2,20,1518,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.607644840589647,0.612444292080905
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,21,2319,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,22,1321,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,23,1282,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,24,2438,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,25,2768,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,26,1729,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,27,1222,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,28,3147,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,29,1102,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,3,30,4719,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.829105245114844
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,31,1993,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,32,1094,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,33,1094,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,34,1749,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,35,1448,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,36,2085,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,37,1133,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,38,1817,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,39,1122,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qw7434qo3cpdu20mgguwlo8j6wlp93s7,4,40,5510,0,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.683064792595132,0.721460404525197
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,1,38160,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,2,9711,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,3,11567,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,4,19847,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,5,7327,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,6,5024,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,7,10536,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,8,14975,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,9,12607,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,1,10,7959,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.565180102915952,0.6852487135506
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,11,15768,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,12,10943,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,13,10536,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,14,4592,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,15,8423,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,16,10024,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,17,15600,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,18,9407,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,19,15112,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,2,20,16720,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.645797598627787,0.549742710120069
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,21,12599,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,22,16392,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,23,7351,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,24,11527,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,25,10023,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,26,9375,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,27,8984,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,28,13464,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,29,12367,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,3,30,19592,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.765866209262436,0.676672384219554
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,31,16200,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,32,7831,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,33,7520,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,34,6839,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,35,9903,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,36,10559,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,37,6360,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,38,7559,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,39,8991,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qx55hkam1h3gaqkb0p71sf1yzgd4k9xe,4,40,11792,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.666380789022299,0.748713550600343
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,1,3368,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,2,8660,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,3,2043,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,4,2373,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,5,22398,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,6,1452,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,7,4957,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,8,1550,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,9,1237,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,1,10,1102,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.3180612135506,0.851361492281304
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,11,3538,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,12,6172,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,13,1798,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,14,1133,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,15,1787,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,16,2413,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,17,1105,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,18,1174,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,19,1630,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,2,20,1414,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.0926779588336192,0.7768144296741
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,21,1451,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,22,1207,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,23,1198,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,24,1492,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,25,1437,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,26,1549,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,27,4461,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,28,1030,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,29,1206,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,3,30,1158,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.139686963979417,0.741852487135506
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,31,1747,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,32,1574,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,33,1747,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,34,1228,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,35,1085,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,36,1166,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,37,1341,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,38,1199,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,39,4113,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
qy44f5s36xbcwkx6zy92o5etfcxl2c8q,4,40,3327,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.363234348198971,0.737497319897084
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,1,11773,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,2,3502,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,3,2173,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,4,2094,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,5,1655,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,6,1640,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,7,2103,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,8,1799,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,9,1557,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,1,10,1942,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.248143917761279,0.511993146773273
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,11,4150,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,12,2200,1,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,13,1766,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,14,2008,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,15,1982,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,16,1613,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,17,1918,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,18,1398,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,19,1518,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,2,20,1502,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.360079954311822,0.501713306681896
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,21,4751,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,22,1661,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,23,2623,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,24,3567,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,25,1494,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,26,1880,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,27,2054,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,28,1863,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,29,1687,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,3,30,1941,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.266419189034837,0.49143346659052
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,31,1958,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,32,1495,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,33,1390,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,34,1143,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,35,1118,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,36,2070,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,37,1647,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,38,1494,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,39,2061,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r2t9nksyyzxqkxbsoltco1lp4o52nzbv,4,40,1555,0,25,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.141918903483724,0.35208452312964
r46m7phu96c6v99hlrfls5lou6emoyt9,1,1,6207,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,2,3456,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,3,1967,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,4,2432,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,5,1807,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,6,1864,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,7,3016,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,8,6744,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,9,1632,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,1,10,1511,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.759862778730703,0.739279588336192
r46m7phu96c6v99hlrfls5lou6emoyt9,2,11,4470,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.763293310463122,0.656946826758148
r46m7phu96c6v99hlrfls5lou6emoyt9,2,12,4822,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.763293310463122,0.656946826758148
r46m7phu96c6v99hlrfls5lou6emoyt9,2,13,6974,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.763293310463122,0.656946826758148
r46m7phu96c6v99hlrfls5lou6emoyt9,2,14,3927,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.763293310463122,0.656946826758148
r46m7phu96c6v99hlrfls5lou6emoyt9,2,15,2889,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.763293310463122,0.656946826758148
r46m7phu96c6v99hlrfls5lou6emoyt9,2,16,3511,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.763293310463122,0.656946826758148
r46m7phu96c6v99hlrfls5lou6emoyt9,2,17,3640,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.763293310463122,0.656946826758148
r46m7phu96c6v99hlrfls5lou6emoyt9,2,18,2327,0,75,75,25,25,83,84,84,10,funding,student,year,positive,0.763293310463122,0.656946826758148
